TeamId,TeamName,SubmissionDate,Score
7844171,"Cristina Roitero","2021-12-06 18:19:33",0.14196
7702130,"Anton Bruckner","2021-11-11 22:45:15",0.14197
7777557,"wdnaidn Liu","2021-11-30 09:11:25",0.14200
7870090,duo123duo,"2021-12-11 15:05:48",0.14204
7635432,"hiro yamagami","2021-12-04 06:29:07",0.14206
7941675,"Zeshan Thakur","2022-01-02 23:08:54",0.14209
7840739,samwharton9,"2021-12-13 02:49:35",0.14211
7710703,"HUMAIRA KHATOON","2021-11-21 10:58:13",0.14212
7840677,"Joshua Arechiga","2021-12-07 08:28:19",0.14213
7801218,"demon #2","2021-12-05 02:49:26",0.14215
5935687,studentfxy,"2021-11-12 06:12:58",0.14215
7797636,"zhao baihan","2022-01-02 11:14:11",0.14216
7889702,"Prashant Mane","2021-12-27 11:31:27",0.14219
7956546,"Igor Shirokov","2022-01-07 09:12:06",0.14220
7756674,AIML_End_term_project,"2021-11-19 19:03:44",0.14221
7262169,"The Spartans....¯\_(ツ)_/¯","2021-12-31 06:49:03",0.14221
7778495,arthur12108,"2021-12-09 19:52:28",0.14223
7854172,SaneeraDev,"2021-12-16 03:17:47",0.14225
6577353,Ramon_Muz,"2021-12-31 18:25:38",0.14229
7401211,amogh_pradeep_,"2021-12-17 13:24:02",0.14230
7799779,"Vlad Kremenevskiy","2021-11-28 15:39:12",0.14234
7697601,"Will Jarrard","2021-11-16 20:17:05",0.14234
7776396,"Ucha Pipia","2022-01-02 19:34:23",0.14234
7677711,TATYY555,"2021-12-31 12:30:25",0.14237
7936864,"Evgeni Georg","2021-12-30 10:05:52",0.14237
7694527,"Jamie Bajer","2021-11-17 19:34:06",0.14238
7853427,"David Kielsmeier","2021-12-15 22:43:00",0.14238
7839336,"Joshua D Union","2021-12-16 21:50:11",0.14238
7637081,"Rahma Jabbar","2021-11-26 16:18:22",0.14242
6085279,EDEDHiscalifh,"2021-12-15 14:39:16",0.14243
7762609,liqiqiang,"2021-11-21 07:02:04",0.14247
7875386,Felix_Eger_030,"2021-12-13 13:18:40",0.14251
7867644,"Valentin Werner","2021-12-13 19:58:00",0.14251
7587556,NCM,"2021-11-19 15:27:39",0.14251
7734786,"Chris LYH","2021-11-16 11:30:20",0.14251
7721685,liangweipeng,"2022-01-08 13:16:45",0.14251
7590909,"Vanilla Latte","2021-11-11 05:16:47",0.14253
7852638,"Dan Callahan","2021-12-07 18:05:22",0.14257
7844746,"Teresa Dula","2021-12-12 23:19:03",0.14259
6968661,Team2,"2021-11-19 04:31:03",0.14262
7836096,"Ben Salzman #2","2021-12-06 21:59:29",0.14265
7925930,"Esther Gonzalez","2021-12-27 22:51:44",0.14267
7903186,"Faizan Ahmed Khan #2","2021-12-18 15:06:14",0.14272
7757686,WindPham,"2021-11-22 02:52:44",0.14273
6115620,"Youmin Kim","2022-01-05 08:25:53",0.14273
7902138,"Marwin Solomon","2022-01-09 14:54:05",0.14273
7853847,jeffmeng,"2021-12-16 00:53:08",0.14273
7793581,"Adam Karwowski","2021-11-29 19:54:22",0.14275
7739571,peteryu8113,"2021-11-27 04:16:30",0.14275
7652929,"Justin Marrs","2021-11-25 21:34:43",0.14279
7816390,"Joaquin Dominguez","2021-12-06 02:28:21",0.14283
7839688,jljones409,"2021-12-14 14:02:21",0.14283
7894450,Jager_Lc,"2021-12-16 13:18:48",0.14285
7807783,CHEN_jinfeng,"2021-11-29 11:46:38",0.14286
7934237,"dor shmuel","2021-12-26 22:44:13",0.14287
7962274,"Dónal Flanagan","2022-01-07 02:10:49",0.14290
7848887,Roman_Bl1,"2021-12-15 16:07:27",0.14291
7902523,biduk1,"2021-12-21 13:40:21",0.14291
7534918,Puyopuyoo,"2021-11-20 09:32:30",0.14292
7909502,Yinl0ng,"2021-12-26 10:16:41",0.14293
7876868,"Yichen Di","2021-12-14 09:24:20",0.14294
7735242,LYUQINING,"2021-11-22 14:42:30",0.14295
7844703,"Shoven Mehta","2021-12-16 00:00:13",0.14296
7538685,patarapornkan,"2021-12-15 12:59:36",0.14299
7833320,"Nic Smith","2021-12-04 07:02:49",0.14300
7835690,fdsioej,"2021-12-04 20:48:36",0.14300
5347025,Louter,"2021-12-26 15:57:50",0.14302
6036054,ADWHC,"2021-12-09 02:54:29",0.14303
7963840,"Abhishek  Kumar Singh","2022-01-05 17:04:56",0.14305
7836706,"Nancy Chen","2021-12-13 03:40:28",0.14307
7749311,"Sourav Kumar #2","2021-11-29 04:58:26",0.14308
7921748,"Syusei Sudo","2022-01-07 14:34:33",0.14309
7836846,JMB323,"2021-12-05 15:50:44",0.14311
7848982,"Michelle Almeida","2021-12-15 00:13:07",0.14311
7853035,"Wiley Davis","2021-12-16 00:22:56",0.14311
7854453,"A.J. Tella","2021-12-08 03:50:14",0.14311
7839273,"Kai Syin Lee","2021-12-05 18:40:23",0.14311
7840334,"Monica Lorenzo","2021-12-13 11:40:49",0.14311
7840818,"Vandita Kamath","2021-12-13 03:47:15",0.14311
7841588,mjaroodi,"2021-12-13 15:18:29",0.14311
7848963,"Archana Vashist","2021-12-14 04:51:35",0.14311
7849055,"Nayan Bader","2021-12-15 18:08:11",0.14311
7848262,"Blake West","2021-12-14 00:38:47",0.14311
7852418,"Sujith Yankanaik","2021-12-07 17:22:21",0.14311
7852876,YT,"2021-12-14 20:43:19",0.14311
7853036,"Tempris Barrett","2021-12-14 00:03:54",0.14311
7853518,"Lakshya Agrawal","2021-12-15 04:10:36",0.14311
7853870,"Maria Salazar - Wharton","2021-12-15 01:03:30",0.14311
7853559,"Nidhi Singh #2","2021-12-15 02:26:16",0.14311
7854232,"Shashank Singh #3","2021-12-16 02:34:52",0.14311
7854225,"Harshita Varshney","2021-12-16 03:37:30",0.14311
7854294,"Moshe Emilio Lavi","2021-12-08 03:07:06",0.14311
7849642,"Sierra Smith","2021-12-15 23:52:58",0.14311
7839643,"Lia Cho","2021-12-12 02:35:14",0.14311
7876271,"James Alderson-Smith","2021-12-12 21:03:20",0.14311
7848492,"Johana Saenz","2021-12-12 20:48:45",0.14311
7849023,"David Greer","2021-12-13 23:59:37",0.14311
7853313,"Alejandra Cuin","2021-12-15 01:24:55",0.14311
7825388,"Shunsuke Minami","2021-12-03 12:00:41",0.14315
7853811,Parth_Sharma_08,"2021-12-15 21:58:22",0.14316
7756491,AmalMatouk,"2021-11-26 21:20:13",0.14318
7932350,"许淞文 Xu Songwen","2022-01-08 04:08:55",0.14318
6935610,"Vladas Verkelis","2021-11-22 20:46:56",0.14322
7854212,VioletBeauregarde,"2021-12-08 02:59:56",0.14323
7805744,"Kesavan Raman","2021-11-30 04:10:08",0.14324
7734119,"Wahu Stacyanne","2022-01-09 17:21:45",0.14328
7822840,CChen,"2021-12-13 03:00:16",0.14328
1609761,Alex_Gazagnes,"2022-01-07 14:03:07",0.14328
7736002,"Burke Lawlor","2021-11-16 20:21:28",0.14330
7933469,"YUTAKA KAMBA","2022-01-09 15:20:08",0.14330
7892339,"Santos Tella","2021-12-15 23:21:14",0.14334
7929946,"Timur Petin","2021-12-29 06:59:26",0.14336
7633968,"Wave Fans","2021-11-12 17:10:20",0.14336
7971078,"Yu-Liang Huang","2022-01-09 15:07:54",0.14337
1590920,nicomano,"2021-11-12 07:33:44",0.14338
7682320,"Constantine Michalis","2022-01-05 13:16:53",0.14340
7754665,"Giorgi Adikashvili","2022-01-02 11:14:00",0.14342
7522558,"Felix Boehm","2021-12-03 13:33:25",0.14343
7931474,NKU-FURAO,"2021-12-26 01:48:42",0.14344
7645644,GoldMiner,"2021-11-20 11:06:51",0.14348
1978205,Einar,"2021-12-03 21:05:04",0.14348
7795219,"ALİ YUSUF AKBAY","2021-12-13 10:32:14",0.14349
7809702,week13_group2,"2021-11-30 02:36:17",0.14351
7610731,"Mihai D","2021-12-10 06:23:47",0.14354
7853758,CaraKC132,"2021-12-13 21:08:17",0.14354
7908536,nEw0309,"2021-12-20 06:00:09",0.14358
7766683,smallyuyu,"2021-11-29 11:51:59",0.14359
7935248,aega2201,"2021-12-28 06:21:42",0.14360
5832155,"KOUAKOU KOIDJANE RODOLPHE AUDREY","2021-11-22 04:55:49",0.14360
7478123,"SEUNG TAE KIM","2021-12-25 03:51:35",0.14360
7797617,EleneTs,"2022-01-02 19:00:12",0.14361
7764756,Harry_ChanCH,"2021-11-27 10:46:45",0.14363
7839987,"Ehsan Dahesh","2021-12-22 05:52:57",0.14364
7907489,aLaxCoder,"2021-12-20 21:14:21",0.14365
7726366,"Xiaohan Yu","2021-12-15 22:24:49",0.14368
7669458,"Nicolas Smith","2021-12-04 06:32:52",0.14373
7891134,"Omar Attawneh","2021-12-28 22:28:07",0.14378
7961750,"sevgi akdeniz","2022-01-08 16:36:04",0.14378
7706622,"Vaishnavi Gangurde","2021-11-14 14:12:58",0.14378
7799038,sixsun,"2021-11-29 12:16:26",0.14381
7687925,Harsh7wardhan,"2021-11-12 05:05:16",0.14382
7691287,"Prateek Parida","2021-12-05 06:54:47",0.14382
7051930,"Tokuhiro Eto","2021-12-19 13:18:45",0.14384
7869444,"Weiqing Hu","2021-12-11 04:53:47",0.14384
7721729,"Anish Maurya","2021-11-14 08:52:03",0.14385
7873558,"Davran Damkhan","2021-12-13 19:21:14",0.14388
7761881,seregabdx,"2021-11-22 14:02:16",0.14389
7907760,jjjjjjjjjjason,"2021-12-31 00:14:41",0.14391
7956421,"Keti Bachalashvili","2022-01-02 20:30:28",0.14392
7921118,"qeti bachalashvili","2022-01-03 11:02:58",0.14392
7741055,"Will Blickle","2021-11-18 13:45:51",0.14392
7799046,"Joshua Hummell","2021-12-04 21:29:26",0.14395
7881745,"Jason Nguyen #3","2022-01-10 01:05:23",0.14396
7691832,"TJ Snyder","2021-12-15 00:00:32",0.14397
7774198,Ndonofrio,"2021-11-30 23:49:02",0.14398
7732120,"Chance Vandergeugten","2021-12-06 20:27:37",0.14399
6409355,"Benoît Henrivaux","2021-11-28 16:39:53",0.14401
7941424,"Nikos Avgeros #2","2022-01-07 07:34:11",0.14402
7763591,"Xuxu Li","2021-12-04 07:29:56",0.14402
7838565,cky084619116,"2021-12-05 12:11:17",0.14403
5076796,Kagglepura,"2021-12-10 14:06:15",0.14403
7925658,"Tate Rockett","2021-12-28 02:46:24",0.14403
7711791,Victor.Z0173,"2021-11-18 15:59:27",0.14404
7351096,Danebhai,"2021-12-04 07:41:50",0.14404
6960724,"Sonal P Mahajan","2021-11-23 23:37:00",0.14405
7971189,qweewrf,"2022-01-06 22:07:53",0.14405
7662421,lekagglewarrior,"2021-12-06 02:45:41",0.14406
7635115,"Tianren Zhou","2021-12-06 20:44:19",0.14406
7782814,LuluSun2022,"2021-11-29 08:35:50",0.14407
7795923,"Katelyn Tommy Matt Daniel","2021-12-04 01:41:45",0.14407
7840257,alinayamniuk,"2021-12-28 20:46:58",0.14408
7840440,astac8,"2021-12-12 23:50:52",0.14413
6736962,Javier4035,"2021-12-07 00:32:39",0.14414
5171343,Raahul42,"2022-01-07 07:18:09",0.14416
7716717,"Mahdi Hajebi","2022-01-02 08:38:41",0.14419
7885493,"Vasco Freitas da Costa","2021-12-16 20:33:36",0.14419
7922359,wwt283,"2021-12-23 04:55:53",0.14421
7864719,ryb_333,"2021-12-30 02:08:00",0.14421
7736457,"Pear Tree","2021-12-08 13:09:55",0.14421
7921168,maddog004,"2022-01-05 20:52:07",0.14422
7736328,"Francesco Vattiato","2021-12-07 12:41:37",0.14422
7963199,WDudBudud,"2022-01-04 14:53:10",0.14422
7853558,"Rohan Passey","2021-12-16 03:39:58",0.14424
3526775,"Chigira Daisuke","2021-11-28 09:40:02",0.14425
7853781,"T Andrew Beaudoin","2021-12-08 00:44:55",0.14427
7896151,涼風,"2021-12-16 20:02:26",0.14429
7840495,"Macy Mulhall","2021-12-07 22:23:14",0.14430
7730315,klucas98,"2021-11-18 00:14:04",0.14431
7807145,bal-vfoo1,"2021-12-09 06:02:11",0.14431
7732210,"Jack Peele","2021-11-16 21:49:10",0.14432
7673080,"Francisco Guerr dlCasa","2021-11-14 02:54:53",0.14434
7807286,NeuAI20195242,"2021-12-06 14:48:16",0.14437
7879929,"Ezgi Özaslan","2021-12-15 12:58:57",0.14438
7935984,"Nava Sa","2021-12-29 18:15:18",0.14438
7717522,theghostt,"2021-11-16 10:19:42",0.14438
7804623,"nassima benqaida","2021-11-28 21:43:32",0.14438
7751547,"meryme boukhars","2021-11-26 14:35:17",0.14438
7956381,"Pierce Deamer","2022-01-03 00:52:52",0.14438
7413973,"Bard Roh","2021-11-11 12:06:56",0.14438
7815350,"Coralia Arguedas Feijoó","2021-11-30 16:30:46",0.14440
7315086,"Neeli Sivasai 19UEE096","2021-12-26 12:30:19",0.14443
7805732,"Truman Thames","2021-12-01 06:36:33",0.14444
7696657,macrodrigues,"2021-11-15 17:40:00",0.14445
7845201,"Taylor Branch","2021-12-13 23:24:21",0.14445
7860669,sunilolla99,"2021-12-21 12:26:33",0.14446
7853366,"Deeya Bajaj","2021-12-07 22:57:23",0.14446
7836059,EmmaCSchmidt,"2021-12-05 00:18:30",0.14446
7853696,"Sreeja Vasantham","2021-12-16 03:34:04",0.14446
7853803,Shivangigera28,"2021-12-16 03:15:23",0.14446
7853869,"Joji Syed","2021-12-15 03:24:55",0.14446
7845384,"Kaleb Lee","2021-12-13 23:35:37",0.14446
7854436,MaheshRam1,"2021-12-16 03:27:26",0.14446
7853554,IMoody,"2021-12-14 00:43:40",0.14446
7892042,"Ugo Udeogu","2021-12-15 21:38:24",0.14446
7741255,"xuhao liang","2021-11-25 05:08:23",0.14446
5827872,"Pavel Ianko","2021-11-20 15:05:01",0.14449
7838993,Maxime77,"2021-12-05 16:37:13",0.14450
7894933,"Dai Tianqi","2021-12-16 13:56:16",0.14450
7858171,"Guido Parodi","2021-12-11 17:36:52",0.14451
7879575,"Yehiel Butael","2021-12-15 14:16:51",0.14452
7917689,kyrie23,"2021-12-22 02:08:59",0.14455
7413085,"mmm Hm","2021-11-23 08:00:40",0.14456
7966001,"Kepak Kelelawar","2022-01-06 09:29:53",0.14459
7937622,doddsy,"2022-01-06 18:30:48",0.14460
7777126,upup369,"2022-01-06 02:12:13",0.14461
7731156,JimmyChen,"2021-12-15 02:27:01",0.14462
7746434,"jingming Zhang","2021-11-18 09:49:33",0.14462
7313387,giseonkang,"2022-01-07 08:50:32",0.14465
7900837,jin_antonik,"2021-12-22 01:15:59",0.14466
7947738,tcltk,"2022-01-02 18:17:27",0.14466
7872858,"Spencer Dobbs","2021-12-26 23:45:48",0.14469
7840298,"Andrea Bogarin","2021-12-07 03:01:39",0.14470
7630754,WantzuChu,"2021-11-20 08:45:51",0.14470
6506077,"Steffen Puetz","2021-11-16 17:20:27",0.14471
7816477,bal-jfine3,"2021-12-06 19:08:34",0.14471
7835498,LGardanier,"2021-12-07 04:40:21",0.14471
7920989,"Viktoriia Lap","2022-01-03 11:17:32",0.14475
7958444,"kamlesh kumar","2022-01-09 12:53:38",0.14475
7798195,"Pavel Dundr 47","2021-12-06 11:20:56",0.14477
7819579,NKU-WangXin,"2021-12-08 08:36:23",0.14478
7848960,tarang100,"2021-12-16 03:18:42",0.14478
7768474,Charishma_siriki,"2021-12-20 12:10:47",0.14480
7784220,isakcodes,"2021-12-02 16:07:47",0.14480
7897539,"Venugopal Cheedu","2021-12-19 02:26:27",0.14481
7765672,NetanelMoyal,"2021-11-21 21:46:12",0.14482
7882899,NAMSANGIL,"2021-12-15 04:59:20",0.14484
7845498,"Tarun Kalakoti","2021-12-16 23:00:57",0.14486
7817820,wkuac20@gmail.com,"2021-12-01 08:38:28",0.14489
7853483,"Timothy Jacob","2021-12-15 16:21:35",0.14491
7749604,HikaruMoriya,"2021-11-23 01:35:29",0.14491
7729910,NeuAI20195199,"2021-12-06 11:04:18",0.14491
7732429,"Mitchell J Davis","2021-12-15 05:24:58",0.14492
7892554,meizuixuan,"2021-12-22 09:02:21",0.14494
7703770,"Geoffrey Hansen","2021-12-14 15:57:51",0.14495
7805434,"Sandro Sallenbach","2021-12-06 07:29:18",0.14495
4334237,KamHam,"2021-12-08 01:01:46",0.14496
7845011,"Kevin Peters","2021-12-08 03:17:22",0.14496
7526651,DragonistYJ,"2021-11-22 08:14:42",0.14497
7761499,"Levani Samadashvili","2022-01-02 09:34:48",0.14497
7927889,"Dilip Jain","2022-01-08 11:41:48",0.14500
7702791,DSciretti,"2021-11-15 18:27:55",0.14500
7884983,"Korobova NS","2021-12-20 13:53:35",0.14500
7802647,"Eric Liu #3","2021-12-12 11:44:53",0.14501
6919056,"Ritesh Maurya #2","2022-01-09 08:49:03",0.14501
7595659,"Anuj Achintya Biswas","2021-11-11 15:21:24",0.14504
7521890,"Customer Analytics G4","2021-11-13 09:14:29",0.14505
7911702,zhouad,"2021-12-29 11:55:59",0.14506
7705918,"Mohamed El-Srogy","2021-11-14 14:06:26",0.14508
7891937,"Rajapriya R","2021-12-18 04:43:42",0.14514
4402225,"Bohdan Khokhlov","2021-12-12 19:14:52",0.14514
7831078,"Daria Aven","2021-12-03 16:32:48",0.14515
7763014,"Rohan #12","2021-12-04 09:05:27",0.14516
7809111,"Swati Dhopte","2021-12-20 06:31:51",0.14516
7921811,MomoDS,"2021-12-29 22:14:53",0.14516
7844214,"Roman Kozlov","2021-12-09 13:10:45",0.14517
7806793,wqw0626,"2021-12-06 10:17:07",0.14518
7838500,atnet_ok,"2021-12-06 13:44:16",0.14518
6997327,SR_geo,"2021-12-06 19:11:21",0.14519
7763435,"Khan YU","2021-12-06 10:39:51",0.14519
7943765,"Omkar Prabhune","2022-01-05 15:04:27",0.14519
6036430,RiskTaker,"2021-12-22 18:42:20",0.14522
7942236,"corey haigh","2022-01-03 06:38:24",0.14525
7836245,"David Cao1","2021-12-14 17:35:24",0.14526
3506694,harlayfr,"2021-12-21 14:48:35",0.14526
7876847,"Qiyu Bo","2021-12-13 09:04:27",0.14526
7238401,AlexanderAPS,"2021-11-26 20:14:55",0.14527
7381475,"Gavin Yang #2","2021-11-30 03:19:51",0.14528
7861461,"Thanh Le #3","2021-12-21 11:00:33",0.14528
7691995,"CSC 3220 - Fall 2021","2021-12-04 23:24:12",0.14528
7942452,"Evan Glas","2021-12-31 07:13:41",0.14532
7859036,"Katarzyna Cytlak","2021-12-15 22:01:18",0.14533
7978034,"Jerome #3","2022-01-08 14:53:54",0.14534
7978934,JoeZzzzP,"2022-01-08 16:04:45",0.14534
7915927,"Fikri Haikal","2022-01-02 05:07:34",0.14534
7925553,Rashmika879,"2021-12-23 22:22:40",0.14534
7822005,"Virender K","2021-12-07 19:38:51",0.14535
7831562,"Luke St Pierre","2021-12-04 01:58:36",0.14538
7758942,temnam,"2021-12-01 02:28:20",0.14538
7938422,mu-sugawara,"2022-01-07 05:27:45",0.14538
7376078,DeahyeonJung,"2021-11-29 10:59:44",0.14540
7093682,"Mike Goh","2022-01-04 19:30:37",0.14540
7733442,"Wu Zikai","2021-12-06 08:36:58",0.14542
7414277,"zijian Xue","2021-11-30 03:31:48",0.14542
7768221,CodeRacoon,"2021-12-06 10:45:39",0.14542
7865253,"Kamran khan","2021-12-18 18:27:51",0.14543
7681139,"Anna Stina","2021-12-14 08:58:03",0.14543
7823910,Unis,"2021-12-31 10:17:29",0.14546
3397168,"Antoine DELEPLACE","2021-12-08 14:06:10",0.14547
7873971,"Алексей Лобанов","2021-12-12 17:57:18",0.14547
7647779,200300,"2021-11-29 01:46:17",0.14548
7839518,Ptpash,"2021-12-13 20:15:14",0.14549
7839362,OriyaHajbi,"2021-12-13 15:38:33",0.14552
7848723,"Aldo Capelo","2021-12-07 03:07:10",0.14555
7841637,"Ritam De","2021-12-09 15:43:56",0.14556
7952786,"Rajnish Kumar Choudhary","2022-01-02 05:32:58",0.14556
7844785,"Mack Prioleau","2021-12-15 02:55:57",0.14560
7953356,"Mateus Moury","2022-01-04 11:06:54",0.14561
7819247,"True and False","2021-12-01 12:47:04",0.14562
5855645,"Impossible Is Nothing","2021-11-27 07:54:04",0.14562
7803053,SolutionY,"2021-11-29 08:05:29",0.14562
7960429,hurryabit,"2022-01-05 14:58:20",0.14564
7761533,"Cecilie Hoff","2021-11-21 19:26:21",0.14565
7825034,nikolay_vavilin_1990,"2021-12-17 11:56:48",0.14566
7928114,"Yuvraj Singh #2","2021-12-25 14:36:41",0.14566
7671398,"Jumpei Morioka","2021-11-12 23:16:01",0.14567
7863898,Kkrieg,"2021-12-11 19:43:06",0.14567
7853060,"Federico Casati","2021-12-21 15:56:48",0.14567
7339198,"Paulo Ricardo Jordão Miranda","2021-11-14 02:17:57",0.14568
7874343,ZLYCJS,"2021-12-19 06:12:59",0.14569
7977266,"Skylar Liu","2022-01-08 07:49:16",0.14570
7665183,Moritaka819,"2021-11-12 16:04:19",0.14570
7881635,"Pato Parrao","2021-12-28 16:36:25",0.14570
7933119,jungleczj,"2021-12-27 13:09:47",0.14571
7835454,mohan_190031565,"2021-12-04 17:07:18",0.14574
7790623,"Levan Samadashvii","2021-11-27 21:19:24",0.14574
7703783,"solonina elena","2021-11-18 14:39:05",0.14577
7977065,"Riju Mukherjee","2022-01-09 13:42:27",0.14580
7782987,"Chris Lai","2021-11-24 11:50:06",0.14580
7733458,GuoD9568,"2021-11-16 09:01:25",0.14581
7973848,RookieQing,"2022-01-07 09:08:40",0.14582
7849825,snehal0718,"2021-12-09 08:36:54",0.14583
6210170,wbs,"2022-01-09 12:03:58",0.14584
7839842,"Md Moksedur Rahman","2021-12-06 03:02:53",0.14584
7831103,jwyang55,"2021-12-03 16:01:13",0.14584
7847227,"Kshitij Jain","2021-12-16 02:14:11",0.14585
7683630,"Joao Vitor Ponte","2021-11-15 17:05:42",0.14588
7830050,"Ayush Garg #2","2021-12-16 12:59:50",0.14590
7817714,LiuYP,"2021-12-20 14:33:19",0.14590
7820011,"YongFan Lau","2021-12-15 09:27:09",0.14590
7733932,"Nyan Swan Thet","2021-12-11 21:35:12",0.14591
7731641,"Steven Tuttle","2021-12-14 08:10:09",0.14592
7595033,"Nivedita Selvaraj","2021-12-05 04:26:55",0.14593
7588616,"Bhoomika John Pedely","2021-12-06 04:07:23",0.14593
7706786,blueberrysmoooth,"2021-11-13 08:37:10",0.14598
7412461,"Stan Yip","2021-11-16 06:58:22",0.14600
7889030,DavidXiaoyyds,"2021-12-15 09:00:30",0.14601
7670882,zxc2589,"2021-12-06 10:18:25",0.14602
7011689,NicoF,"2021-12-16 19:36:58",0.14603
4802013,"Dominic White","2021-11-16 23:25:45",0.14603
7939496,lp2120210252,"2021-12-30 11:51:41",0.14608
7004010,"Oleg Riabov","2021-12-07 11:34:16",0.14610
7895178,"HARIGARAN T","2021-12-17 03:59:41",0.14612
7844092,"Galileo Husseini","2021-12-15 17:43:22",0.14613
7587868,fan079,"2021-11-12 18:25:46",0.14613
7663535,"Msmm Msmm","2021-11-25 23:46:25",0.14613
7725999,"Wenjia Z","2021-12-14 03:06:22",0.14614
7835622,"Katya Johns","2021-12-15 19:10:17",0.14615
7931446,mayuansheng1,"2021-12-26 01:40:37",0.14616
7840978,"Bryan Hall 12","2021-12-07 04:05:34",0.14617
7841843,"Kavel Baruah","2021-12-25 03:46:23",0.14621
7867652,shijingwu,"2021-12-24 14:17:57",0.14623
7910037,"Apr daisy","2021-12-28 13:02:02",0.14624
7214623,AlexanderGorduz,"2021-11-16 11:07:37",0.14625
7869332,"RamNivas Singh","2021-12-14 02:41:16",0.14626
7877038,"Rathish P.S","2021-12-15 04:52:29",0.14626
7737599,shuqianc,"2021-12-04 17:48:49",0.14626
7731441,"Drew Pearson","2021-11-17 23:11:37",0.14629
7769732,"Elise H.","2021-11-29 23:56:03",0.14630
7896791,"Jack Morrissey","2021-12-16 20:56:33",0.14631
7906004,"Yng Ananas","2021-12-20 16:36:28",0.14632
5629887,Tuaman,"2021-12-17 01:15:57",0.14632
7852344,"Nikki Bourassa","2021-12-15 17:20:53",0.14633
7728905,PKonstantinR,"2021-12-03 08:16:12",0.14634
7966941,"Man Kit Lau","2022-01-08 12:46:04",0.14634
7688169,"Kaylen Doyle","2021-12-15 01:56:03",0.14634
7936772,"Z. Svein","2021-12-30 08:23:03",0.14634
7915543,Carolhx123,"2022-01-02 18:20:04",0.14635
7554996,"Beshoy Melad 201-800-613","2021-11-14 16:38:16",0.14637
7874194,"Konstantin #6","2021-12-12 18:44:25",0.14638
7731944,"Ben Johann","2021-11-18 22:29:16",0.14638
7711495,Hjtalent,"2021-11-12 06:26:52",0.14639
7841960,"Nick Johnson #2","2021-12-07 03:08:53",0.14640
7973757,wangchengjun,"2022-01-09 12:25:04",0.14640
7692636,huangweian,"2021-12-29 09:25:24",0.14640
7868209,"wti 200","2021-12-29 15:38:51",0.14643
7836113,"Andrew Koff","2021-12-04 21:54:48",0.14645
7651835,"Mihály Berndt","2022-01-02 16:40:58",0.14647
7824920,Lucifer_XY,"2021-12-02 13:01:20",0.14647
7870680,fenghaooo,"2021-12-13 08:37:27",0.14647
7848474,"LIU Zhiyuan China","2021-12-20 11:11:55",0.14651
7742592,Demko1,"2021-12-09 18:53:50",0.14651
7637450,"Fengkai Zhou","2022-01-02 14:45:20",0.14651
7717596,"Stephen R Pike","2021-11-13 23:35:17",0.14651
7713686,"Lê Minh Tiến","2021-12-08 14:26:42",0.14652
7784161,"Craig Gorton","2021-12-08 03:13:14",0.14652
7739178,YUsuzu123,"2021-11-24 03:15:02",0.14654
7765590,"Akaki Zghuladze","2022-01-04 20:18:59",0.14657
7744372,"María Emilia Moscoso","2021-11-27 15:49:45",0.14658
7854415,"Catrina Wang","2021-12-15 03:15:26",0.14663
7765491,tobby2,"2021-11-22 20:01:06",0.14663
7575645,simondonghang,"2021-11-22 20:33:03",0.14663
7857886,L.M.Tien,"2021-12-08 17:57:35",0.14664
6874480,"Ameya Gurjarrrr","2021-12-02 11:51:55",0.14665
7832259,"Caitlyn Rand","2021-12-04 04:59:07",0.14666
7891781,"Sam Gray3","2021-12-15 20:04:32",0.14667
7814818,"Marie-Pierre NICOLAS","2021-11-30 15:01:46",0.14667
7704922,"Lawrence Fu","2021-12-29 07:11:53",0.14668
7798725,"zhier WEI","2021-11-29 13:06:33",0.14669
7717156,pasha_gasha,"2021-11-15 21:01:11",0.14669
7932331,YanirAndElioz,"2021-12-27 19:33:04",0.14671
7874076,"Aditya Rajpoot","2021-12-13 08:02:48",0.14672
6471874,Observer,"2021-11-27 16:45:28",0.14672
7954388,"Jacky #3","2022-01-07 09:22:43",0.14673
7118014,Ypotdar2678,"2021-12-16 17:06:01",0.14675
7737881,"Dan Smith","2021-11-16 23:28:20",0.14676
7616021,varshapande,"2021-11-30 15:32:24",0.14676
7763322,"Yunqing Lu","2021-11-22 03:13:10",0.14678
7474237,"LIU Cheng 21043997G","2021-11-26 14:16:21",0.14679
4944892,"Paul Geffert","2021-11-27 22:53:36",0.14680
7929410,"German Zemskov","2021-12-28 04:01:05",0.14681
7536041,BeLegend,"2021-12-27 15:59:22",0.14681
5983529,"j1202705 #2","2021-12-26 05:36:18",0.14682
7734145,"vivixi jin","2021-11-27 05:32:27",0.14683
7883620,"Happy sharing device","2021-12-28 07:23:47",0.14683
7253547,"Harsh Kulkarni","2021-11-19 14:50:04",0.14685
7723570,"Long Leung","2021-11-20 15:43:50",0.14688
7852889,"Sophie Dezen","2021-12-07 17:59:44",0.14690
7926900,freedomyyt,"2021-12-24 08:27:25",0.14692
7845254,"Karmini Sampath","2021-12-15 14:20:24",0.14693
7965712,"wu hahah","2022-01-06 01:40:10",0.14693
7892826,ChenShize-210738,"2021-12-22 06:54:31",0.14696
3438111,"Nabil Boussouf","2021-12-24 16:24:04",0.14699
7915790,"Pavan K Sama","2021-12-21 20:08:56",0.14701
